16.408,28.33,33.426,35.362,37.44,39.192,39.486,40.326,40.916,42.3,43.484,43.552,44.658,45.034,45.278,45.624,45.598,45.856,45.69,45.652,46.256,45.804,45.89,45.856,45.994,46.316,46.692,46.306,47.008,47.088,47.234,47.354,46.976
33.8855,4.3011,3.63652,3.46296,2.7544,2.89914,4.1418,3.75972,4.77694,3.354,2.64174,3.6953,2.88104,3.29284,3.34072,3.35462,3.0924,2.98726,3.6579,3.5629,2.11046,3.31358,3.1579,3.77126,3.81796,4.04814,3.02114,4.07236,2.87594,2.70826,2.21924,2.38468,3.33142
